config_name,config_A,config_A,config_B,config_B,config_C,config_C,config_D,config_D,config_E,config_E
group,test,train,test,train,test,train,test,train,test,train
checkpoint_step,,,,,,,,,,
1710000,582.3278307463634,257.4533038790715,297.1794905545339,230.34223742443504,167.71564112523657,213.39036924338544,255.85224201490237,220.1141628255216,,
1720000,452.32340768870307,219.08601758070418,346.5745993562543,219.22255119634247,199.45701142137227,210.07423053186002,193.23451608511033,198.29995941841065,,
1730000,233.83479880776895,189.75172620069316,307.9336152120507,272.6659985954179,248.78382182130866,275.0493795360704,208.30645165705468,188.5725043186718,,
1740000,183.0893505894889,209.9514106963029,310.0929002577369,324.2652518145189,243.85374999557993,279.3522804600122,259.99592647098683,175.45233858642487,,
1750000,315.0478265173333,198.988222686591,404.24307173616126,274.12812245010116,183.4372827878316,273.15858772975355,159.50643464160777,182.2967121240242,176.3057196583398,200.74304553176728
1760000,287.39938288049706,179.6946073942019,188.90520010808558,278.40410261643603,179.53924954245886,204.12351787720556,163.90887952842917,182.74975131772757,,
1770000,235.6531471632647,202.23703327415075,383.07464804096685,273.59571338977537,223.2454550166167,286.1193045946866,170.73200134025873,175.62302023452185,,
1780000,325.44911924201955,197.255919950195,280.71997417721076,287.87091920805835,187.58876202641014,235.0387471189008,164.7339592773392,189.25016095364384,,
1790000,319.8605714044279,218.38529774119448,316.21050832750086,284.39640618853286,376.8910269195865,296.6205616019628,163.42840587036744,171.90475631268123,,
1800000,200.82172702880035,193.50307111600506,157.37960302095763,238.53914742125417,348.5876214249759,239.49523664624311,163.29575628905812,206.3811762534568,193.4528820435068,222.58264335091616
1810000,325.90272059527155,199.9526411750614,262.3363281428077,245.37190086991117,172.88109049831806,229.91332073760736,159.4431355561863,172.3018432861407,,
1820000,184.94447352538057,181.60152089927448,308.2976505896698,243.3185382101041,369.3570507180247,271.6068145064479,160.72240180343334,166.8372435559962,,
1830000,329.1129825546017,235.09458586594684,294.4395229576632,248.6487556776689,210.59067702796614,238.77116439647452,170.15408111609727,180.4296993323162,,
